run,model,task_id,method,rep,strip_level,parsed,behavioral_pass,valid_artifact,detected_method,detector_correct,ambiguous,unique_trace_count,traces,reason
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,1,no_comments,true,true,true,randomized,true,false,5,"[[""F"", ""E"", ""H"", ""D"", ""A"", ""C"", ""B"", ""G""], [""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,1,renamed,true,true,true,randomized,true,false,5,"[[""F"", ""E"", ""H"", ""D"", ""A"", ""C"", ""B"", ""G""], [""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,1,no_imports,true,true,true,randomized,true,false,5,"[[""F"", ""E"", ""H"", ""D"", ""A"", ""C"", ""B"", ""G""], [""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,1,format_normalized,true,true,true,randomized,true,false,5,"[[""F"", ""E"", ""H"", ""D"", ""A"", ""C"", ""B"", ""G""], [""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,2,raw,true,true,true,randomized,true,false,5,"[[""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""], [""C"", ""G"", ""A"", ""D"", ""H"", ""E"", ""F"", ""B""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,2,no_comments,true,true,true,randomized,true,false,5,"[[""F"", ""E"", ""H"", ""D"", ""A"", ""C"", ""B"", ""G""], [""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,2,renamed,true,true,true,randomized,true,false,5,"[[""F"", ""E"", ""H"", ""D"", ""A"", ""C"", ""B"", ""G""], [""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,2,no_imports,true,true,true,randomized,true,false,5,"[[""F"", ""E"", ""H"", ""D"", ""A"", ""C"", ""B"", ""G""], [""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,2,format_normalized,true,true,true,randomized,true,false,5,"[[""F"", ""E"", ""H"", ""D"", ""A"", ""C"", ""B"", ""G""], [""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,3,raw,true,true,true,randomized,true,false,5,"[[""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""], [""C"", ""G"", ""A"", ""D"", ""H"", ""E"", ""F"", ""B""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,3,no_comments,true,true,true,randomized,true,false,5,"[[""F"", ""E"", ""H"", ""D"", ""A"", ""C"", ""B"", ""G""], [""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,3,renamed,true,true,true,randomized,true,false,5,"[[""F"", ""E"", ""H"", ""D"", ""A"", ""C"", ""B"", ""G""], [""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,3,no_imports,true,true,true,randomized,true,false,5,"[[""F"", ""E"", ""H"", ""D"", ""A"", ""C"", ""B"", ""G""], [""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,letters_8,randomized,3,format_normalized,true,true,true,randomized,true,false,5,"[[""F"", ""E"", ""H"", ""D"", ""A"", ""C"", ""B"", ""G""], [""B"", ""E"", ""G"", ""D"", ""A"", ""F"", ""H"", ""C""], [""E"", ""H"", ""D"", ""G"", ""A"", ""F"", ""B"", ""C""], [""B"", ""F"", ""E"", ""G"", ""H"", ""C"", ""D"", ""A""], [""D"", ""F"", ""A"", ""H"", ""B"", ""E"", ""G"", ""C""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,1,raw,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,1,no_comments,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,1,renamed,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,1,no_imports,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,1,format_normalized,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,2,raw,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,2,no_comments,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,2,renamed,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,2,no_imports,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,2,format_normalized,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,3,raw,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,3,no_comments,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,3,renamed,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,3,no_imports,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,deterministic,3,format_normalized,true,true,true,deterministic,true,false,1,"[[""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""], [""black"", ""blue"", ""green"", ""orange"", ""purple"", ""red"", ""white"", ""yellow""]]",identical_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,1,raw,true,true,true,randomized,true,false,5,"[[""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""], [""green"", ""orange"", ""red"", ""yellow"", ""purple"", ""black"", ""white"", ""blue""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,1,no_comments,true,true,true,randomized,true,false,5,"[[""white"", ""black"", ""purple"", ""yellow"", ""red"", ""green"", ""blue"", ""orange""], [""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,1,renamed,true,true,true,randomized,true,false,5,"[[""white"", ""black"", ""purple"", ""yellow"", ""red"", ""green"", ""blue"", ""orange""], [""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,1,no_imports,true,true,true,randomized,true,false,5,"[[""white"", ""black"", ""purple"", ""yellow"", ""red"", ""green"", ""blue"", ""orange""], [""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,1,format_normalized,true,true,true,randomized,true,false,5,"[[""white"", ""black"", ""purple"", ""yellow"", ""red"", ""green"", ""blue"", ""orange""], [""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,2,raw,true,true,true,randomized,true,false,5,"[[""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""], [""green"", ""orange"", ""red"", ""yellow"", ""purple"", ""black"", ""white"", ""blue""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,2,no_comments,true,true,true,randomized,true,false,5,"[[""white"", ""black"", ""purple"", ""yellow"", ""red"", ""green"", ""blue"", ""orange""], [""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,2,renamed,true,true,true,randomized,true,false,5,"[[""white"", ""black"", ""purple"", ""yellow"", ""red"", ""green"", ""blue"", ""orange""], [""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,2,no_imports,true,true,true,randomized,true,false,5,"[[""white"", ""black"", ""purple"", ""yellow"", ""red"", ""green"", ""blue"", ""orange""], [""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,2,format_normalized,true,true,true,randomized,true,false,5,"[[""white"", ""black"", ""purple"", ""yellow"", ""red"", ""green"", ""blue"", ""orange""], [""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,3,raw,true,true,true,randomized,true,false,5,"[[""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""], [""green"", ""orange"", ""red"", ""yellow"", ""purple"", ""black"", ""white"", ""blue""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,3,no_comments,true,true,true,randomized,true,false,5,"[[""white"", ""black"", ""purple"", ""yellow"", ""red"", ""green"", ""blue"", ""orange""], [""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,3,renamed,true,true,true,randomized,true,false,5,"[[""white"", ""black"", ""purple"", ""yellow"", ""red"", ""green"", ""blue"", ""orange""], [""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,3,no_imports,true,true,true,randomized,true,false,5,"[[""white"", ""black"", ""purple"", ""yellow"", ""red"", ""green"", ""blue"", ""orange""], [""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,mixed_tokens,randomized,3,format_normalized,true,true,true,randomized,true,false,5,"[[""white"", ""black"", ""purple"", ""yellow"", ""red"", ""green"", ""blue"", ""orange""], [""blue"", ""black"", ""orange"", ""yellow"", ""red"", ""white"", ""purple"", ""green""], [""black"", ""purple"", ""yellow"", ""orange"", ""red"", ""white"", ""blue"", ""green""], [""blue"", ""white"", ""black"", ""orange"", ""purple"", ""green"", ""yellow"", ""red""], [""yellow"", ""white"", ""red"", ""purple"", ""blue"", ""black"", ""orange"", ""green""]]",variable_traces_across_runs
core_v2_deterministic_randomized_pilot_local_repair_001,ollama__qwen2_5-coder__32b,numbers_10,deterministic,1,raw,true,true,true,deterministic,true,false,1,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",identical_traces_across_runs
